game_id,name,genres,developer,publisher,release_date,tags
96100,Defy Gravity Extended,"Action, Casual, Indie",Paul Fisch,Fish Factory Games,"18 Mar, 2016","Puzzle-Platformer, Platformer, Indie, Puzzle, Space, 2D, Action, Singleplayer, Difficult, Casual, Sci-fi, Great Soundtrack, Female Protagonist, Physics, Retro, Arcade, Shooter, Funny, Multiplayer, Third Person"
17710,Nuclear Dawn,"Action, Strategy","GameConnect, InterWave Studios",Iceberg Interactive,"26 Sep, 2011","Strategy, FPS, Action, RTS, Multiplayer, Post-apocalyptic, Sci-fi, Shooter, Tactical, First-Person, Team-Based, Real-Time, Indie, Futuristic, Real Time Tactics, Dystopian , 3D, Top-Down, Alternate History, Base-Building"
32800,Lord of the Rings: War in the North,"Action, RPG",Snowblind Studios,Warner Bros. Interactive Entertainment,"1 Nov, 2011","RPG, Action, Co-op, Fantasy, Hack and Slash, Online Co-Op, Third Person, Action RPG, Adventure, Singleplayer, Multiplayer, Controller, Dwarf, Open World, Gore, Medieval, Atmospheric, Female Protagonist, 3D Vision, Linear"
38740,EDGE,"Action, Indie",Two Tribes,Two Tribes Publishing,"11 Aug, 2011","Puzzle-Platformer, Puzzle, Indie, Action, Platformer, Great Soundtrack, Singleplayer, Isometric, Casual, Abstract, 3D Platformer, Retro, Time Attack, Minimalist, Difficult"
111400,Bunch of Heroes,"Action, Indie",Nimble Giant Entertainment,Nimble Giant Entertainment,"21 Sep, 2011","Action, Indie, Co-op, Shooter, Multiplayer, Top-Down Shooter"
107200,Space Pirates and Zombies,"Action, Indie, RPG, Strategy",MinMax Games Ltd.,MinMax Games Ltd.,"15 Aug, 2011","Space, Action, Indie, Sci-fi, Top-Down, Strategy, RPG, Zombies, Singleplayer, Procedural Generation, 2D, Open World, Pirates, Exploration, Shooter, Sandbox, Addictive, Gore, Adventure, Spaceships"
46560,Robin Hood: The Legend of Sherwood,Strategy,Spellbound,Microids,"26 Aug, 2011","Strategy, Stealth, Isometric, Medieval, Tactical, Singleplayer, Adventure, Real Time Tactics, Classic, Historical, RPG, Action"
73210,Sengoku,"RPG, Simulation, Strategy",Paradox Development Studio,Paradox Interactive,"15 Sep, 2011","Strategy, Simulation, Grand Strategy, RPG, Historical, Medieval, Real-Time with Pause, Multiplayer, Singleplayer"
200410,SOL: Exodus,"Action, Indie, Simulation","Bit Planet Games, LLC","Bit Planet Games, LLC","25 Jan, 2012","Indie, Action, Simulation, Space, Space Sim"
8930,Sid Meier's Civilization® V,Strategy,"Firaxis Games, Aspyr (Mac), Aspyr (Linux)","2K, Aspyr (Mac), Aspyr (Linux)","23 Sep, 2010","Turn-Based Strategy, Strategy, Turn-Based, Multiplayer, Historical, 4X, Addictive, Singleplayer, Hex Grid, Grand Strategy, Replay Value, Co-op, Economy, Tactical, Diplomacy, Moddable, Simulation, Classic, Great Soundtrack, Touch-Friendly"
98100,Trauma,"Adventure, Casual, Indie",Krystian Majewski,Krystian Majewski,"8 Aug, 2011","Indie, Adventure, Casual, Point & Click, Female Protagonist, Experimental, Abstract, Puzzle, First-Person, Short, Story Rich, Atmospheric"
113200,The Binding of Isaac,"Action, Adventure, Indie, RPG","Edmund McMillen, Florian Himsl",Edmund McMillen,"28 Sep, 2011","Action Roguelike, Rogue-like, Indie, Replay Value, Difficult, Procedural Generation, Dark, Action, Top-Down, Great Soundtrack, Addictive, Singleplayer, Adventure, Rogue-lite, 2D, Dungeon Crawler, Survival, RPG, Perma Death, Bullet Hell"
92800,SpaceChem,"Indie, Simulation",Zachtronics,Zachtronics,"2 Mar, 2011","Puzzle, Difficult, Programming, Indie, Logic, Singleplayer, Automation, Sci-fi, Great Soundtrack, Science, 2D, Space, Simulation, Illuminati, Casual, Addictive, Education, Strategy, Touch-Friendly, Building"
